,value,metric,type
0,-0.8173688019759434,kde,best_of
1,-0.16293590793456275,kde,best_of
2,-0.9566928352209476,kde,best_of
3,-1.147268668258543,kde,best_of
4,-0.9655953748492447,kde,best_of
5,-0.645992634058508,kde,best_of
6,-1.0697844464678157,kde,best_of
7,-0.9254362979889413,kde,best_of
8,-0.9895646233905395,kde,best_of
9,-0.5985619895137639,kde,best_of
10,-0.3485697549699205,kde,best_of
11,-0.1997184643714066,kde,best_of
12,-0.06738984789158814,kde,best_of
13,-0.6448061444263832,kde,best_of
14,-0.5793229059674244,kde,best_of
15,-0.6445003919789645,kde,best_of
16,-0.591476760213322,kde,best_of
17,-0.9094251168977859,kde,best_of
18,-0.9081073965724912,kde,best_of
19,0.4088042396398587,kde,best_of
20,0.8614230894256193,kde,best_of
21,-0.641461490130056,kde,best_of
22,-0.14068877840945407,kde,best_of
23,-0.6124969192839627,kde,best_of
24,-0.7222299708054442,kde,best_of
25,-0.10586455399594841,kde,best_of
26,-0.18659718078506626,kde,best_of
27,-0.5609386303643078,kde,best_of
28,-1.0731539311207272,kde,best_of
29,-0.3968157015295316,kde,best_of
30,-0.8504419265959597,kde,best_of
31,-0.7016755233750073,kde,best_of
32,-0.24375478279842236,kde,best_of
33,1.0130597199155689,kde,best_of
34,-0.3375640845354957,kde,best_of
35,0.59536039845606,kde,best_of
36,-0.6959211707773054,kde,best_of
37,-0.707410030635984,kde,best_of
38,-0.5834923756656606,kde,best_of
39,1.3517761720850696,kde,best_of
40,-0.56364629830505,kde,best_of
41,-0.7606020525247248,kde,best_of
42,-0.17998724443240952,kde,best_of
43,-0.6581482167081284,kde,best_of
44,-0.3027162758772144,kde,best_of
45,-0.09387505315862474,kde,best_of
46,0.7522783377543123,kde,best_of
47,1.2049343154641359,kde,best_of
48,0.6331683808624194,kde,best_of
49,0.7473769485005378,kde,best_of
50,-0.6344437596775618,kde,best_of
51,1.105099043431358,kde,best_of
52,0.5531104086122794,kde,best_of
53,-0.8505881862449595,kde,best_of
54,0.7787813528361782,kde,best_of
55,0.9001211026578844,kde,best_of
56,0.5889632462669879,kde,best_of
57,-0.8491427147034964,kde,best_of
58,0.31529895427655275,kde,best_of
59,-0.9601922041507265,kde,best_of
60,-1.1378871116918727,kde,best_of
61,-0.8865141418361894,kde,best_of
62,-0.5088147940665836,kde,best_of
63,-1.0232733709227384,kde,best_of
64,-0.9404445019946338,kde,best_of
65,-0.8446157016400088,kde,best_of
66,-0.3468836525476361,kde,best_of
67,-0.5208345373352532,kde,best_of
68,0.1269842248642183,kde,best_of
69,0.09432797927729986,kde,best_of
70,-0.0937763005729785,kde,best_of
71,-0.6445550923456136,kde,best_of
72,-0.8392648135023301,kde,best_of
73,-1.0176873278012348,kde,best_of
74,-0.05294461244031026,kde,best_of
75,0.3915638093470888,kde,best_of
76,-0.5375975560237313,kde,best_of
77,-0.3080090684695921,kde,best_of
78,-0.6946356308052773,kde,best_of
79,-0.05384213698030463,kde,best_of
80,-0.6665099808055036,kde,best_of
81,-0.6223279866032932,kde,best_of
82,-1.0201420142931112,kde,best_of
83,-0.4293795419595531,kde,best_of
84,-0.8877949292075125,kde,best_of
85,-0.7372844250863101,kde,best_of
86,-0.098331472957285,kde,best_of
87,1.3553574842787182,kde,best_of
88,-0.6207453110794556,kde,best_of
89,-0.716505253628438,kde,best_of
90,-0.4637745238492124,kde,best_of
91,0.2976622733126708,kde,best_of
92,-0.5689395434483964,kde,best_of
93,-0.8142181470270444,kde,best_of
94,-0.3240641049178933,kde,best_of
95,-0.6729204987472037,kde,best_of
96,0.038725205472619206,kde,best_of
97,-0.6164889487934461,kde,best_of
98,1.160939098244942,kde,best_of
99,2.003282752563526,kde,best_of
100,0.9557654651495645,kde,best_of
101,2.6604988032192147,kde,best_of
102,-0.49047362894300606,kde,best_of
103,0.4670056643906175,kde,best_of
104,0.5029281329731794,kde,best_of
105,-0.5182916186001708,kde,best_of
106,0.18319480358016904,kde,best_of
107,0.33272773088315166,kde,best_of
108,0.08840769516524052,kde,best_of
