,value,metric,type
0,0.16651955509150335,fde,best_of
1,0.742287755630935,fde,best_of
2,0.06470582247463098,fde,best_of
3,0.34845663386052733,fde,best_of
4,0.3841252389410639,fde,best_of
5,0.43432755783574906,fde,best_of
6,0.12696332251981063,fde,best_of
7,0.36303227433469815,fde,best_of
8,0.37354889426478977,fde,best_of
9,0.47673119067654707,fde,best_of
10,0.3017973538107143,fde,best_of
11,0.5898775331640171,fde,best_of
12,0.6427327889246595,fde,best_of
13,0.2341043360196104,fde,best_of
14,0.08760070597998053,fde,best_of
15,0.2780683675132338,fde,best_of
16,0.3164830755711797,fde,best_of
17,0.41615230738356723,fde,best_of
18,0.23279052766236577,fde,best_of
19,0.23448211647393524,fde,best_of
20,0.6738896269467999,fde,best_of
21,0.1788758965179459,fde,best_of
22,0.12200925081789113,fde,best_of
23,0.0749979762030722,fde,best_of
24,0.4305061928254335,fde,best_of
25,0.41691123472551556,fde,best_of
26,0.0642145132521695,fde,best_of
27,0.2631001436332981,fde,best_of
28,0.16582804787259628,fde,best_of
29,0.3704198101137388,fde,best_of
30,0.3154618987672753,fde,best_of
31,0.17396129994510728,fde,best_of
32,0.27293767873585484,fde,best_of
33,0.9457099954152189,fde,best_of
34,0.3077764228623801,fde,best_of
35,0.506298073561686,fde,best_of
36,0.14464153648688835,fde,best_of
37,0.2306804810496566,fde,best_of
38,0.0613069903485456,fde,best_of
39,0.870413207889398,fde,best_of
40,0.09411263781550104,fde,best_of
41,0.2187794906721689,fde,best_of
42,0.10412022076994047,fde,best_of
43,0.19798408988547692,fde,best_of
44,0.09717403876400464,fde,best_of
45,0.07948453710517277,fde,best_of
46,0.7612255360364937,fde,best_of
47,1.187534705816486,fde,best_of
48,0.3375806656579151,fde,best_of
49,0.7499918464171198,fde,best_of
50,0.458390983864984,fde,best_of
51,0.7068911719203474,fde,best_of
52,0.36305926588058895,fde,best_of
53,0.30335954592877395,fde,best_of
54,0.39864214882016774,fde,best_of
55,0.5417451288812009,fde,best_of
56,0.6048074058919903,fde,best_of
57,0.12612736847181621,fde,best_of
58,0.4932558842125802,fde,best_of
59,0.14965967008772593,fde,best_of
60,0.39093280994342094,fde,best_of
61,0.4093598293919946,fde,best_of
62,0.33036040206333916,fde,best_of
63,0.10062810277741452,fde,best_of
64,0.4548178213583829,fde,best_of
65,0.46112560170453404,fde,best_of
66,0.16849797404735783,fde,best_of
67,0.28216865887671105,fde,best_of
68,0.7596518378120298,fde,best_of
69,0.5458666510118457,fde,best_of
70,0.31821145841063764,fde,best_of
71,0.19463807878895237,fde,best_of
72,0.6253717660607322,fde,best_of
73,0.18597119640485146,fde,best_of
74,0.2411357813035928,fde,best_of
75,0.08676683327550698,fde,best_of
76,0.033988005488215366,fde,best_of
77,0.45433803326373723,fde,best_of
78,0.4913201209800223,fde,best_of
79,0.6894728028080134,fde,best_of
80,0.07783372823205476,fde,best_of
81,0.26968602674968534,fde,best_of
82,0.24044610421568277,fde,best_of
83,0.26869451130810623,fde,best_of
84,0.2120054496007132,fde,best_of
85,0.17998514190644568,fde,best_of
86,0.04802707349148278,fde,best_of
87,0.8911889562297611,fde,best_of
88,0.15328162225751712,fde,best_of
89,0.26093540045928165,fde,best_of
90,0.11384626592588842,fde,best_of
91,0.2559389158441938,fde,best_of
92,0.1850642910100357,fde,best_of
93,0.15298656321215592,fde,best_of
94,0.20360469998426686,fde,best_of
95,0.1312110758716715,fde,best_of
96,0.130015901354316,fde,best_of
97,0.10294677089041125,fde,best_of
98,0.50165906016985,fde,best_of
99,1.2941416923210383,fde,best_of
100,0.583087766375912,fde,best_of
101,1.0190251339823702,fde,best_of
102,0.49958204297512154,fde,best_of
103,0.06763979792901052,fde,best_of
104,0.23589759903647797,fde,best_of
105,0.5449793878997564,fde,best_of
106,0.13094429439704355,fde,best_of
107,0.31724753431817415,fde,best_of
108,0.42841747853024914,fde,best_of
109,0.07428155678320914,fde,best_of
110,0.5384001907019552,fde,best_of
111,0.18763984442461254,fde,best_of
112,0.47309630936188035,fde,best_of
113,0.3976818315651227,fde,best_of
114,0.4489916069162017,fde,best_of
