,value,metric,type
0,0.2181285776789594,ade,best_of
1,0.0514909481398896,ade,best_of
2,0.19505125185789537,ade,best_of
3,0.09176544093545146,ade,best_of
4,0.16164609866666477,ade,best_of
5,0.1288142997318261,ade,best_of
6,0.18817643071800116,ade,best_of
7,0.04204285636422089,ade,best_of
8,0.2563890267905868,ade,best_of
9,0.1156743511952077,ade,best_of
10,0.22302991516642381,ade,best_of
11,0.12080249125837983,ade,best_of
12,0.09054086301138609,ade,best_of
13,0.04872046417534939,ade,best_of
14,0.0974191240476419,ade,best_of
15,0.08641731800888551,ade,best_of
16,0.17944505454674056,ade,best_of
17,0.11296974561492908,ade,best_of
18,0.09181325963945279,ade,best_of
19,0.13519439635466568,ade,best_of
20,0.08301774543725203,ade,best_of
21,0.14394460278900686,ade,best_of
22,0.04716068221259978,ade,best_of
23,0.07548989410200634,ade,best_of
24,0.05833797458758536,ade,best_of
25,0.07734224904392979,ade,best_of
26,0.05089296281781893,ade,best_of
27,0.11784808382647348,ade,best_of
28,0.15914174714462492,ade,best_of
29,0.08884559904625428,ade,best_of
30,0.16469770230129985,ade,best_of
31,0.07280845652403578,ade,best_of
32,0.15779040132441916,ade,best_of
33,0.04918313884716658,ade,best_of
34,0.16106868792372264,ade,best_of
35,0.1974685888029232,ade,best_of
36,0.12184565467778502,ade,best_of
37,0.13850553378771635,ade,best_of
38,0.156159697747104,ade,best_of
39,0.11575429073472626,ade,best_of
40,0.18336539906259142,ade,best_of
41,0.1573859279100043,ade,best_of
42,0.12662119947913456,ade,best_of
43,0.08043066977245088,ade,best_of
44,0.11580533861440807,ade,best_of
45,0.13490929520935038,ade,best_of
46,0.2194091719689738,ade,best_of
47,0.2553350826298491,ade,best_of
48,0.3036655285253434,ade,best_of
49,0.13831141760708215,ade,best_of
50,0.28893612362830506,ade,best_of
51,0.10929213494437308,ade,best_of
52,0.09424290188172003,ade,best_of
53,0.38346943470161005,ade,best_of
54,0.08680700483081594,ade,best_of
55,0.11351806297588445,ade,best_of
56,0.07345075724863041,ade,best_of
57,0.566739131921269,ade,best_of
58,0.04546525126190998,ade,best_of
59,0.11306543003304814,ade,best_of
60,0.12375617640601898,ade,best_of
61,0.6968506391780246,ade,best_of
62,0.07060382200447586,ade,best_of
63,0.10515909603016156,ade,best_of
64,0.11229678629080352,ade,best_of
65,0.5861127970517147,ade,best_of
66,0.07926742209918673,ade,best_of
67,0.0885389104225418,ade,best_of
68,0.0984794551652207,ade,best_of
69,0.13871024928108547,ade,best_of
70,0.6457814328720654,ade,best_of
71,0.0865065582649573,ade,best_of
72,0.12360396355424123,ade,best_of
73,0.14561629085066652,ade,best_of
74,0.11378418843014682,ade,best_of
75,0.8048531084123288,ade,best_of
76,0.10808481955861472,ade,best_of
77,0.12115308518583721,ade,best_of
78,0.10731610590513459,ade,best_of
79,0.11499065947592968,ade,best_of
80,0.08246296523519038,ade,best_of
81,0.10239692370273355,ade,best_of
82,0.9165666039934596,ade,best_of
83,0.10221579405335762,ade,best_of
84,0.08244061973041418,ade,best_of
85,0.1639015379832104,ade,best_of
86,0.16155813623383683,ade,best_of
87,0.11248933513475745,ade,best_of
88,0.15758551719489186,ade,best_of
89,1.1521736963807407,ade,best_of
90,0.1068891565296561,ade,best_of
91,0.07534888282840875,ade,best_of
92,0.12482408667637418,ade,best_of
93,0.11487667539967171,ade,best_of
94,0.12677933804259878,ade,best_of
95,0.1936424040141493,ade,best_of
96,0.7303261239005959,ade,best_of
97,0.11514540894164559,ade,best_of
98,0.11472351142290244,ade,best_of
99,0.1176135339027539,ade,best_of
100,0.15483355775174995,ade,best_of
101,0.09795851012506562,ade,best_of
102,0.18352921686426146,ade,best_of
103,0.299087929056376,ade,best_of
104,0.07728918372454203,ade,best_of
105,0.1341282520409539,ade,best_of
106,0.15968079432605448,ade,best_of
107,0.20654236537364648,ade,best_of
108,0.10605864624123477,ade,best_of
109,0.14888681118156674,ade,best_of
110,0.06473551482130657,ade,best_of
111,0.14110935726771603,ade,best_of
112,0.16098646216151943,ade,best_of
113,0.1420293197940646,ade,best_of
114,0.1282362512318923,ade,best_of
115,0.09956879367255674,ade,best_of
116,0.06684828420742224,ade,best_of
117,0.19076469123905668,ade,best_of
118,0.15761549741909328,ade,best_of
119,0.16705287514950673,ade,best_of
120,0.10644300016346868,ade,best_of
121,0.13701557019717459,ade,best_of
122,0.10143281850346587,ade,best_of
123,0.1564456047141346,ade,best_of
124,0.14670480609998635,ade,best_of
125,0.20131073310484707,ade,best_of
126,0.15790434002911577,ade,best_of
