,value,metric,type
0,0.2623296944528986,fde,best_of
1,0.2952411978577777,fde,best_of
2,0.7029070668792267,fde,best_of
3,3.75570273684386,fde,best_of
4,0.17764723579642416,fde,best_of
5,0.2085049491220336,fde,best_of
6,0.4363070764148199,fde,best_of
7,0.03802349553503225,fde,best_of
8,0.016230854380782145,fde,best_of
9,0.38843916064932726,fde,best_of
10,0.08742297903635654,fde,best_of
11,0.01824741803839769,fde,best_of
12,0.246510025175588,fde,best_of
13,0.16190390232312996,fde,best_of
14,0.022702424435045818,fde,best_of
15,0.23114795585324371,fde,best_of
16,0.04699336106910424,fde,best_of
17,0.026070801279244604,fde,best_of
18,0.246510025175588,fde,best_of
19,0.22403373166315196,fde,best_of
20,0.05410691034375756,fde,best_of
21,0.21121830475342548,fde,best_of
22,0.36205172516625334,fde,best_of
23,0.05410691034375756,fde,best_of
24,0.17208388815930922,fde,best_of
25,0.25853037033752896,fde,best_of
26,0.05388852811104869,fde,best_of
27,0.3739996082263744,fde,best_of
28,0.13142877953585808,fde,best_of
29,0.053388098680332736,fde,best_of
30,0.7566088182792104,fde,best_of
31,0.2646312512921004,fde,best_of
32,0.053699294742603744,fde,best_of
33,1.270682185864811,fde,best_of
34,0.2925313493694949,fde,best_of
35,0.05374516664965165,fde,best_of
36,1.206053750340403,fde,best_of
37,0.2929190244250066,fde,best_of
38,0.052185749486499435,fde,best_of
39,0.11277343564139819,fde,best_of
40,0.15515928256762945,fde,best_of
41,0.049956787526826654,fde,best_of
42,0.4639639206456056,fde,best_of
43,0.2875137192546505,fde,best_of
44,0.06164413170114747,fde,best_of
45,0.07205268021925855,fde,best_of
46,0.04779129355898327,fde,best_of
47,0.6804498124668048,fde,best_of
48,0.036858887117177545,fde,best_of
49,0.0917730904637751,fde,best_of
50,0.02445355905843735,fde,best_of
51,0.20854543386836963,fde,best_of
52,0.10141991232763056,fde,best_of
53,0.458780097555887,fde,best_of
54,0.02262449737035844,fde,best_of
55,0.7154702090073962,fde,best_of
56,0.09381102604849043,fde,best_of
57,0.06908356728462889,fde,best_of
58,0.03847956135867119,fde,best_of
59,0.10512884108394405,fde,best_of
60,0.9575278115835296,fde,best_of
61,0.380044884613356,fde,best_of
62,0.18717340956800843,fde,best_of
63,2.826091357908022,fde,best_of
64,0.8561555302838155,fde,best_of
65,0.3647558414751077,fde,best_of
66,0.8047770369150745,fde,best_of
67,0.3332520188080017,fde,best_of
68,1.097367513470215,fde,best_of
69,1.004722846473464,fde,best_of
70,1.2393579817033404,fde,best_of
71,1.5858517896568605,fde,best_of
72,1.4674307125524622,fde,best_of
73,0.3227243576755842,fde,best_of
74,0.16004753236538957,fde,best_of
75,0.6132640138228004,fde,best_of
76,0.8698634805847572,fde,best_of
77,0.609734385399422,fde,best_of
78,0.3904640539630366,fde,best_of
79,0.31444241683411256,fde,best_of
80,0.32736924041135596,fde,best_of
81,0.29108263215458635,fde,best_of
82,0.5829516536679973,fde,best_of
83,0.19978151773942462,fde,best_of
84,0.1955524409751496,fde,best_of
85,0.12018038169947443,fde,best_of
86,0.20916135730663804,fde,best_of
87,0.2662141302444849,fde,best_of
88,0.41926310565563596,fde,best_of
89,0.691527799272181,fde,best_of
90,0.2296643229537662,fde,best_of
91,1.596747552274941,fde,best_of
92,0.6167175967282957,fde,best_of
93,1.7175640822702354,fde,best_of
94,1.3314233655631107,fde,best_of
95,1.9588489370087623,fde,best_of
96,2.6159070288997084,fde,best_of
97,0.22097746910354793,fde,best_of
98,0.6749005621889987,fde,best_of
99,3.1506005375356647,fde,best_of
100,0.7271225007778966,fde,best_of
101,0.3133130082809147,fde,best_of
102,0.1252726352023645,fde,best_of
103,0.7084246126011942,fde,best_of
104,0.6232004652092248,fde,best_of
105,0.3948798959779113,fde,best_of
106,0.28731357458440504,fde,best_of
107,0.5889524989316803,fde,best_of
108,0.13191094411608817,fde,best_of
109,0.14283514808578585,fde,best_of
110,0.4481613562794447,fde,best_of
111,0.47079173882543934,fde,best_of
112,0.273794355649094,fde,best_of
113,0.4156663723961313,fde,best_of
114,0.6273765226275168,fde,best_of
115,0.4792607208883648,fde,best_of
116,0.764172025264294,fde,best_of
117,0.4809624130649437,fde,best_of
118,0.16717714365249522,fde,best_of
119,1.1585360540916843,fde,best_of
120,0.8695437831113676,fde,best_of
121,0.8661192129737643,fde,best_of
122,1.2515671328544709,fde,best_of
123,0.28055861306411384,fde,best_of
124,1.5819196166056257,fde,best_of
125,2.041349320410545,fde,best_of
126,1.1607773614348798,fde,best_of
127,1.3007466336043354,fde,best_of
128,0.7264277602130272,fde,best_of
129,1.352017582002467,fde,best_of
130,0.8275124024865548,fde,best_of
131,0.46110256050277415,fde,best_of
132,0.8040208280795649,fde,best_of
133,0.2707146766758107,fde,best_of
134,0.47948611164055843,fde,best_of
135,0.5810289254787886,fde,best_of
136,0.14142713857938638,fde,best_of
137,0.13107537339374,fde,best_of
138,0.05822309601575895,fde,best_of
139,0.3088705091397796,fde,best_of
140,0.13730633310857548,fde,best_of
141,0.5017155558652792,fde,best_of
142,0.21495788939423233,fde,best_of
143,1.1238038745964465,fde,best_of
144,1.0324429910329345,fde,best_of
145,0.25940878275196727,fde,best_of
146,1.8776390251438562,fde,best_of
147,0.03816503093637513,fde,best_of
148,1.1719506907081099,fde,best_of
149,0.1421570412339521,fde,best_of
150,0.5329594323587661,fde,best_of
151,0.9407140460379334,fde,best_of
152,0.21482548468620088,fde,best_of
153,0.3230223535331219,fde,best_of
154,0.29135715872521156,fde,best_of
155,0.4131479606077129,fde,best_of
156,0.6931518088880135,fde,best_of
157,0.9349967985037738,fde,best_of
158,0.6590168290389613,fde,best_of
159,0.9706710189359573,fde,best_of
160,0.38758219525221566,fde,best_of
161,0.4469145782099294,fde,best_of
162,1.237009502841089,fde,best_of
163,0.14704625682969183,fde,best_of
164,0.7676480022878898,fde,best_of
165,1.5674727326144158,fde,best_of
166,0.5994881540181637,fde,best_of
167,0.6586087399357278,fde,best_of
168,0.6285930383180656,fde,best_of
169,0.3330498953580576,fde,best_of
170,0.31574357685565113,fde,best_of
171,0.4758223647106465,fde,best_of
172,1.4911343146442542,fde,best_of
173,0.42203929250602795,fde,best_of
174,0.18529193623574414,fde,best_of
175,0.4759159655309756,fde,best_of
176,0.18529805113595865,fde,best_of
177,0.44338342770148403,fde,best_of
178,1.2822122264569142,fde,best_of
179,0.3953495896749925,fde,best_of
180,0.9467337065187922,fde,best_of
181,0.10955643431431715,fde,best_of
182,0.49184780840382775,fde,best_of
183,0.25631066460913243,fde,best_of
184,0.5942908689577358,fde,best_of
185,0.10426885499794836,fde,best_of
186,0.3796189132680461,fde,best_of
187,0.9210170336578462,fde,best_of
188,0.29077187894612405,fde,best_of
189,1.0047383655166853,fde,best_of
190,0.07493350623850956,fde,best_of
191,0.7477388797662127,fde,best_of
192,0.4342312888836989,fde,best_of
193,0.03926374959465511,fde,best_of
194,0.4735295442199748,fde,best_of
195,1.087950106427659,fde,best_of
196,1.3621437559828988,fde,best_of
197,0.5868804021367372,fde,best_of
198,0.40723287833358585,fde,best_of
199,0.19217678258667129,fde,best_of
200,0.31923819774215284,fde,best_of
201,0.17990876370399933,fde,best_of
202,0.4435946315478507,fde,best_of
203,0.4698263824751389,fde,best_of
204,0.29354246657546845,fde,best_of
205,0.14741877875097725,fde,best_of
206,0.23374626826629116,fde,best_of
207,0.7834625489760422,fde,best_of
208,0.30641755688426886,fde,best_of
209,0.40329894741563815,fde,best_of
210,0.8970233715677404,fde,best_of
