,value,metric,type
0,0.33751294056297476,fde,best_of
1,0.3923489220458123,fde,best_of
2,1.5386211754902355,fde,best_of
3,3.5208940830600732,fde,best_of
4,0.768385953529991,fde,best_of
5,0.34404072036233657,fde,best_of
6,0.4767647624098034,fde,best_of
7,0.1039157445515363,fde,best_of
8,0.010898319733379708,fde,best_of
9,0.522891810880942,fde,best_of
10,0.057688991893420666,fde,best_of
11,0.0009368716247236853,fde,best_of
12,0.4192344953182022,fde,best_of
13,0.16307362575148757,fde,best_of
14,0.007897672150730473,fde,best_of
15,0.4020033437861629,fde,best_of
16,0.15263325545261117,fde,best_of
17,0.023504617685252728,fde,best_of
18,0.3251072205791278,fde,best_of
19,0.263030808078077,fde,best_of
20,0.048062278352830876,fde,best_of
21,0.3838579537182691,fde,best_of
22,0.3790573310992918,fde,best_of
23,0.04679513641797812,fde,best_of
24,0.3713794108212854,fde,best_of
25,0.17391137153152772,fde,best_of
26,0.004661319551537318,fde,best_of
27,0.4383075352914345,fde,best_of
28,0.2830444905399829,fde,best_of
29,0.03396587653457784,fde,best_of
30,0.7197272709553753,fde,best_of
31,0.29090851383217275,fde,best_of
32,0.009742102052330002,fde,best_of
33,0.6059081430638525,fde,best_of
34,0.31840184190624116,fde,best_of
35,0.0413802409232579,fde,best_of
36,1.0856420074333302,fde,best_of
37,0.29274063905278874,fde,best_of
38,0.033902672012567005,fde,best_of
39,0.23292499970257896,fde,best_of
40,0.30498330286383385,fde,best_of
41,0.01550175089955949,fde,best_of
42,0.6769082747050577,fde,best_of
43,0.1822279511313513,fde,best_of
44,0.029646961505995603,fde,best_of
45,0.49625974788201116,fde,best_of
46,0.04312676293623289,fde,best_of
47,0.15778037980618606,fde,best_of
48,0.031670918001030605,fde,best_of
49,0.35335933345580817,fde,best_of
50,0.02783627598552737,fde,best_of
51,0.2783930317810971,fde,best_of
52,0.06593101671621318,fde,best_of
53,1.6399758811986145,fde,best_of
54,0.02257748995705717,fde,best_of
55,2.982751028857754,fde,best_of
56,0.07870820230802895,fde,best_of
57,0.19003160925121904,fde,best_of
58,0.04840015327020957,fde,best_of
59,0.1737862672386441,fde,best_of
60,1.7115840090617518,fde,best_of
61,0.6004352410081544,fde,best_of
62,0.7055929804307561,fde,best_of
63,4.732547913601055,fde,best_of
64,0.5222345297281449,fde,best_of
65,0.0965907236547771,fde,best_of
66,0.5563420168306521,fde,best_of
67,0.40615321415038624,fde,best_of
68,0.36081971986072525,fde,best_of
69,0.6613847602583042,fde,best_of
70,0.6668061124005785,fde,best_of
71,2.5945919475429062,fde,best_of
72,1.196441959624982,fde,best_of
73,0.5519765653084465,fde,best_of
74,1.0353102221983057,fde,best_of
75,1.0759414951265693,fde,best_of
76,1.4386557637024069,fde,best_of
77,1.2734736516354779,fde,best_of
78,1.4122621976360668,fde,best_of
79,1.1134070926013326,fde,best_of
80,0.4008321438190347,fde,best_of
81,0.2931380331332786,fde,best_of
82,1.5999004550317732,fde,best_of
83,0.6119599069762086,fde,best_of
84,0.2657029405575229,fde,best_of
85,0.11603996827025309,fde,best_of
86,0.16848821953590762,fde,best_of
87,0.2118630993272145,fde,best_of
88,0.5055118202843916,fde,best_of
89,0.3901463648779089,fde,best_of
90,0.9542360540985674,fde,best_of
91,1.0007269391297866,fde,best_of
92,0.568077033161614,fde,best_of
93,0.2920089520205598,fde,best_of
