,value,metric,type
0,0.164204968526744,fde,best_of
1,0.03293121564576807,fde,best_of
2,0.26180110219548136,fde,best_of
3,0.15852767736467843,fde,best_of
4,0.41001119120649776,fde,best_of
5,0.24961216023310956,fde,best_of
6,0.5285573421352454,fde,best_of
7,0.0950189579727479,fde,best_of
8,0.44763234198774665,fde,best_of
9,0.2145123098249295,fde,best_of
10,0.4085753105423417,fde,best_of
11,0.18742003137331323,fde,best_of
12,0.304268613088548,fde,best_of
13,0.17286244737614598,fde,best_of
14,0.22771438840217376,fde,best_of
15,0.22164128950988432,fde,best_of
16,0.22614714128149702,fde,best_of
17,0.2797361055531584,fde,best_of
18,0.20318995875107843,fde,best_of
19,0.27139603102488385,fde,best_of
20,0.1341270149752636,fde,best_of
21,0.20113853798148323,fde,best_of
22,0.06525497236119121,fde,best_of
23,0.27240379322364544,fde,best_of
24,0.08129598044934538,fde,best_of
25,0.07733483105980556,fde,best_of
26,0.02266607226095288,fde,best_of
27,0.2022811472261518,fde,best_of
28,0.30472543384890577,fde,best_of
29,0.13749813327136334,fde,best_of
30,0.17186753629222734,fde,best_of
31,0.12225408188335275,fde,best_of
32,0.21859780745708035,fde,best_of
33,0.11616819214314196,fde,best_of
34,0.16524168339277986,fde,best_of
35,0.305566568055758,fde,best_of
36,0.41372526261319326,fde,best_of
37,0.3918224679348411,fde,best_of
38,0.4258148980082604,fde,best_of
39,0.3591156435180937,fde,best_of
40,0.45379956519675435,fde,best_of
41,0.37416587980285304,fde,best_of
42,0.35414592696835606,fde,best_of
43,0.06177937609408216,fde,best_of
44,0.11135441556719186,fde,best_of
45,0.24158470396949067,fde,best_of
46,0.20730587287560004,fde,best_of
47,0.6066952726503416,fde,best_of
48,0.16117856192887028,fde,best_of
49,0.30817609047818967,fde,best_of
50,0.4122319012127303,fde,best_of
51,0.23318617871241207,fde,best_of
52,0.2557468084714506,fde,best_of
53,0.9071225485514552,fde,best_of
54,0.2061024208824035,fde,best_of
55,0.22022902792156906,fde,best_of
56,0.2122642193615658,fde,best_of
57,1.1685396365689484,fde,best_of
58,0.15339078576247717,fde,best_of
59,0.17488042611245322,fde,best_of
60,0.24593676409648801,fde,best_of
61,1.371729113772202,fde,best_of
62,0.22670758303552974,fde,best_of
63,0.18222457361916453,fde,best_of
64,0.2550708377309722,fde,best_of
65,1.1880232950746143,fde,best_of
66,0.2676081662144367,fde,best_of
67,0.27189571022180775,fde,best_of
68,0.27755600579730483,fde,best_of
69,0.04105593342555263,fde,best_of
70,1.1281390425072977,fde,best_of
71,0.2656255602843609,fde,best_of
72,0.1645831193161585,fde,best_of
73,0.10578479803253045,fde,best_of
74,0.09713101868810398,fde,best_of
75,1.882345328730969,fde,best_of
76,0.2048882074816796,fde,best_of
77,0.0740003551925528,fde,best_of
78,0.12999246962573568,fde,best_of
79,0.2001508087593646,fde,best_of
80,0.1930653897918644,fde,best_of
81,0.17773632256763863,fde,best_of
82,2.288187795731283,fde,best_of
83,0.23272298083940487,fde,best_of
84,0.07772723493530055,fde,best_of
85,0.29161479880068575,fde,best_of
86,0.3346042048082746,fde,best_of
87,0.22349499381557456,fde,best_of
88,0.21273600844610532,fde,best_of
89,2.961915985001034,fde,best_of
90,0.2724396589330031,fde,best_of
91,0.061155688516434256,fde,best_of
92,0.19146325463692324,fde,best_of
93,0.3503571130299526,fde,best_of
94,0.10317524429403103,fde,best_of
95,0.2403703468402124,fde,best_of
96,1.7559248017887281,fde,best_of
97,0.2636990605006753,fde,best_of
98,0.20832930382722586,fde,best_of
99,0.26795452184181945,fde,best_of
100,0.33897847602453735,fde,best_of
101,0.28600807741372675,fde,best_of
102,0.1177626945497251,fde,best_of
103,0.8374383618247943,fde,best_of
104,0.1347283866794973,fde,best_of
105,0.25867557135922675,fde,best_of
106,0.08416091587083457,fde,best_of
107,0.4442691497283618,fde,best_of
108,0.3501170744792124,fde,best_of
109,0.22973484852860115,fde,best_of
110,0.10308692007445865,fde,best_of
111,0.27732928988787947,fde,best_of
112,0.15076487810377143,fde,best_of
113,0.3753629318800953,fde,best_of
114,0.17799906051194853,fde,best_of
115,0.2764529224243625,fde,best_of
116,0.09807987401855804,fde,best_of
117,0.3657454056731067,fde,best_of
