,value,metric,type
0,0.3742357832835938,fde,best_of
1,1.1440820730313568,fde,best_of
2,1.9286574001824512,fde,best_of
3,3.75913559578973,fde,best_of
4,2.56428326301201,fde,best_of
5,4.246659556532654,fde,best_of
6,4.214196044411985,fde,best_of
7,0.31954179265284033,fde,best_of
8,0.402062291098881,fde,best_of
9,0.5923549247924065,fde,best_of
10,0.4631622168207688,fde,best_of
11,0.14828932139061932,fde,best_of
12,0.25134797337170556,fde,best_of
13,0.488388784281045,fde,best_of
14,0.16507176321994868,fde,best_of
15,0.5781780953084036,fde,best_of
16,0.5472985826191858,fde,best_of
17,0.1780635289579368,fde,best_of
18,0.25134797337170556,fde,best_of
19,0.1581019317241367,fde,best_of
20,0.16764106841711066,fde,best_of
21,0.2639643444899732,fde,best_of
22,0.6013711908410427,fde,best_of
23,0.16764106841711066,fde,best_of
24,0.27313589144541084,fde,best_of
25,0.5725569137177674,fde,best_of
26,0.17370600850414084,fde,best_of
27,0.9443738524699857,fde,best_of
28,0.3021364065929855,fde,best_of
29,0.17084749584254796,fde,best_of
30,0.6874546793140495,fde,best_of
31,0.43035129101594743,fde,best_of
32,0.15128220059716146,fde,best_of
33,0.7433492257121753,fde,best_of
34,0.4454610766487558,fde,best_of
35,0.14909308448038003,fde,best_of
36,0.846033678632178,fde,best_of
37,0.35484810202980127,fde,best_of
38,0.16006897545494997,fde,best_of
39,0.7198968218402472,fde,best_of
40,0.48480781519674243,fde,best_of
41,0.17510624375017958,fde,best_of
42,0.8585787424467327,fde,best_of
43,0.1402014902816191,fde,best_of
44,0.24487193493951595,fde,best_of
45,0.15407337491958129,fde,best_of
46,0.45821252361666415,fde,best_of
47,0.7576421517735682,fde,best_of
48,0.5003733344744404,fde,best_of
49,0.7691832386286189,fde,best_of
50,0.4265611109472487,fde,best_of
51,0.6384367288406981,fde,best_of
52,0.26912134105892127,fde,best_of
53,0.8536234065819043,fde,best_of
54,0.10428127864664548,fde,best_of
55,0.9009054286180408,fde,best_of
56,0.12331707178035238,fde,best_of
57,0.37681395991393807,fde,best_of
58,0.1176721795203196,fde,best_of
59,0.7185475273659817,fde,best_of
60,3.957046918309147,fde,best_of
61,4.379257010551394,fde,best_of
62,5.143655889403764,fde,best_of
63,0.8263554809015259,fde,best_of
64,0.4252296886147034,fde,best_of
65,0.37612514668026886,fde,best_of
66,0.5038176552164236,fde,best_of
67,0.23227751152467663,fde,best_of
68,0.7530194375557157,fde,best_of
69,0.5902566686079872,fde,best_of
70,0.7745243256928437,fde,best_of
71,0.9987584608745731,fde,best_of
72,0.1788597084536257,fde,best_of
73,0.5540944659623227,fde,best_of
74,0.6359794456292375,fde,best_of
75,0.26682646343290833,fde,best_of
76,1.1060388720370253,fde,best_of
77,1.2579539426500403,fde,best_of
78,1.2843176042556317,fde,best_of
79,0.7460282192203692,fde,best_of
80,0.5818350151228869,fde,best_of
81,0.5417556444174555,fde,best_of
82,0.598037797491884,fde,best_of
83,0.6561015968448468,fde,best_of
