,value,metric,type
0,-0.5641681659360899,kde,best_of
1,-0.7958710012233171,kde,best_of
2,-1.2743860320025182,kde,best_of
3,-1.1231477213258358,kde,best_of
4,-1.0415872134316682,kde,best_of
5,0.20615220169878712,kde,best_of
6,-0.7492569479206785,kde,best_of
7,-0.7519345489178588,kde,best_of
8,-0.7447360598981531,kde,best_of
9,-1.2476004757199048,kde,best_of
10,-1.1073764517624114,kde,best_of
11,-1.169520535530667,kde,best_of
12,0.3731512384245408,kde,best_of
13,-0.20058315745260352,kde,best_of
14,-0.7428893955438371,kde,best_of
15,-0.6308844103227353,kde,best_of
16,-1.1932142700054116,kde,best_of
17,-1.2198071182875367,kde,best_of
18,-1.1503096463421913,kde,best_of
19,0.2980220621036633,kde,best_of
20,-0.570678444844271,kde,best_of
21,-0.12909874894231518,kde,best_of
22,-0.8047878679031755,kde,best_of
23,-0.8051100646437287,kde,best_of
24,-1.258288661008698,kde,best_of
25,-1.1843735875426147,kde,best_of
26,-1.0840264841754281,kde,best_of
27,0.3633499594821923,kde,best_of
28,-0.4236005903123295,kde,best_of
29,0.0793985164788199,kde,best_of
30,-0.8146783150751962,kde,best_of
31,-0.8674197718509395,kde,best_of
32,-1.260100423511457,kde,best_of
33,-1.2154178376391191,kde,best_of
34,-1.1568148866276755,kde,best_of
35,1.4657667620623018,kde,best_of
36,0.37948699681600867,kde,best_of
37,-0.5294263837150245,kde,best_of
38,-0.9798296037055687,kde,best_of
39,-1.0202645387635294,kde,best_of
40,-1.240862016479847,kde,best_of
41,-1.229268938993663,kde,best_of
42,-1.1738650838306894,kde,best_of
43,0.8368815142585158,kde,best_of
44,0.30727548990989334,kde,best_of
45,-0.2092388094973515,kde,best_of
46,-0.9519472171974445,kde,best_of
47,-1.0424506337409951,kde,best_of
48,-1.2405565286421047,kde,best_of
49,-1.1514065559578106,kde,best_of
50,0.0656054921270858,kde,best_of
51,0.3056882935429154,kde,best_of
52,-0.24771374962750206,kde,best_of
53,-0.7881070253470795,kde,best_of
54,-0.7738462019269141,kde,best_of
55,-1.1894786585291435,kde,best_of
56,-1.2031546046372692,kde,best_of
57,-0.13712518294465334,kde,best_of
58,1.186323444399329,kde,best_of
59,-0.40830659338632114,kde,best_of
60,-0.6401308256009017,kde,best_of
61,-0.7945452891446187,kde,best_of
62,-1.2301989863853073,kde,best_of
63,-1.1760360939009602,kde,best_of
64,-0.008665936830106025,kde,best_of
65,-0.4847655096247431,kde,best_of
66,-1.1262325541734035,kde,best_of
67,-1.1343726643488166,kde,best_of
68,-0.24340704050201414,kde,best_of
69,-0.7202285919163615,kde,best_of
70,-1.1045299207308101,kde,best_of
71,-1.2192265543326393,kde,best_of
72,-0.5770766152377425,kde,best_of
73,-0.8429825589439665,kde,best_of
74,-0.9796078296111027,kde,best_of
75,-1.109476030042727,kde,best_of
76,-0.7518223061048905,kde,best_of
77,-0.832644156244238,kde,best_of
78,-0.9769022916590006,kde,best_of
79,-0.9640700174843784,kde,best_of
80,-0.8217910203570815,kde,best_of
81,-0.7531404127511448,kde,best_of
82,-1.1847114378738999,kde,best_of
83,-1.0969264725357863,kde,best_of
84,-0.9162730866457167,kde,best_of
85,-0.8682092411285162,kde,best_of
86,-1.2067248786989886,kde,best_of
87,-1.0890843185741403,kde,best_of
88,-0.8854240433702292,kde,best_of
89,-1.1845302238960191,kde,best_of
90,-1.1615357954059065,kde,best_of
91,-0.8831965857784756,kde,best_of
92,-1.0941324190709296,kde,best_of
93,-0.9112034154501585,kde,best_of
94,-0.7096794012638168,kde,best_of
95,-1.0362435098636682,kde,best_of
96,-1.400670737410766,kde,best_of
97,-0.5984537962307686,kde,best_of
98,-1.1177916561049361,kde,best_of
99,-1.2406482767920957,kde,best_of
100,-0.24987038215918578,kde,best_of
101,-0.96199400121215,kde,best_of
102,-1.0947064722491187,kde,best_of
103,0.08777874563356008,kde,best_of
104,-0.8944567197447617,kde,best_of
105,-1.0335488337857266,kde,best_of
106,0.7255002399423145,kde,best_of
107,-0.889311271439714,kde,best_of
108,-0.3385420742002153,kde,best_of
109,-0.9059571006943962,kde,best_of
110,0.21445114969738913,kde,best_of
111,-1.0801301263968732,kde,best_of
112,-0.3742970360612715,kde,best_of
113,-0.5684220892673658,kde,best_of
114,-0.07494879082917819,kde,best_of
115,-0.9697572316297567,kde,best_of
116,-0.2741025308824385,kde,best_of
117,-0.02242130447500043,kde,best_of
118,0.11111975621784576,kde,best_of
119,-1.0912877940714116,kde,best_of
120,0.32626760414874834,kde,best_of
121,-1.1735686071884235,kde,best_of
122,-0.04221493911262772,kde,best_of
123,-0.8661431455350045,kde,best_of
124,-0.7332267429875448,kde,best_of
125,-0.7659037900621135,kde,best_of
126,-1.1264657257085002,kde,best_of
127,-1.3122566507929092,kde,best_of
128,-0.9582768294453239,kde,best_of
129,-1.103910539134104,kde,best_of
130,-1.331075482661305,kde,best_of
131,-1.3277540767222444,kde,best_of
132,-1.4984967384252204,kde,best_of
133,-1.2659062614560335,kde,best_of
134,-1.6643918910564193,kde,best_of
135,-1.2935816265527564,kde,best_of
136,-1.581856663829735,kde,best_of
137,-1.3535573189476469,kde,best_of
138,-1.74148727282558,kde,best_of
139,-1.2779906831916483,kde,best_of
140,-1.862582098240925,kde,best_of
141,-0.9735678725787918,kde,best_of
142,-1.8966563146784972,kde,best_of
143,-0.8908677747173027,kde,best_of
144,-0.9808936740723269,kde,best_of
145,-0.9239819525891007,kde,best_of
146,-1.790876538929984,kde,best_of
147,-1.0226488425906801,kde,best_of
148,-1.0936069286112367,kde,best_of
149,-1.339950842224499,kde,best_of
150,-1.8783654761163446,kde,best_of
151,-0.9545304744059462,kde,best_of
152,-1.0514928034876254,kde,best_of
153,-1.318096089084424,kde,best_of
154,-1.8791001083207277,kde,best_of
155,-0.8374113326762169,kde,best_of
156,-1.1218294200324497,kde,best_of
157,-1.3585631888634424,kde,best_of
158,-1.8776144798935512,kde,best_of
159,-0.970975695079392,kde,best_of
160,-1.1256049834073096,kde,best_of
