;epoch;loss
0;1;3.718999732507243
1;2;3.197897648166966
2;3;2.9108887491999447
3;4;2.7697444774009083
4;5;2.6980039003733043
5;6;2.597532385748786
6;7;2.5307753395389865
7;8;2.4775014503582105
8;9;2.441438509966876
9;10;2.397525579864914
10;11;2.3148289461393614
11;12;2.2760550730937235
12;13;2.2551186754896833
13;14;2.2361839681058315
14;15;2.224962012832229
15;16;2.2133294788566795
16;17;2.2092370278126485
17;18;2.2009326664177147
18;19;2.1845022961900042
19;20;2.182256940893225
20;21;2.167252470995929
21;22;2.169466459428942
22;23;2.162594626400922
23;24;2.1545173683682006
24;25;2.1473179546562404
25;26;2.1451440965807116
26;27;2.1400413100783893
27;28;2.133072206136343
28;29;2.137906354182475
29;30;2.1274226691271805
30;31;2.123027466438912
31;32;2.1190939142897323
32;33;2.1215834282539987
33;34;2.118637971620302
34;35;2.1063613079689647
35;36;2.1069139184178534
36;37;2.109092702092351
37;38;2.09900260873743
38;39;2.106258710655006
39;40;2.10194997143101
40;41;2.109546475797086
41;42;2.101623550621239
42;43;2.0893562896831614
43;44;2.0997148230269147
44;45;2.0899781252886793
45;46;2.083540879069148
46;47;2.0897822960003003
47;48;2.08811762010729
48;49;2.088039797705573
49;50;2.0852521935024777
50;51;2.073995425250079
51;52;2.0706249932985044
52;53;2.067884299561784
53;54;2.0763154854645602
54;55;2.074448482410328
55;56;2.0640522505785963
56;57;2.063328454301164
57;58;2.065536136884947
58;59;2.0659363669318123
59;60;1.682418637017946
60;61;1.621185733820941
61;62;1.5978314657469053
62;63;1.5820933844592122
63;64;1.5795347297513807
64;65;1.5654463065637125
65;66;1.5615104920155294
66;67;1.5580182668325062
67;68;1.5526702043172476
68;69;1.5437882423400877
69;70;1.543676901508022
70;71;1.5382553287454555
71;72;1.5288707385192046
72;73;1.5257320333171536
73;74;1.5290747481423457
74;75;1.527105658763164
75;76;1.5218165030350554
76;77;1.5136518613712209
77;78;1.5126253360026591
78;79;1.5047568926940094
79;80;1.230979635908797
80;81;1.2071691235980473
81;82;1.1930847960549433
82;83;1.1771204304050757
83;84;1.1690889429401705
84;85;1.1717792485211345
85;86;1.1608637455347421
86;87;1.1582406997680663
87;88;1.1693810901126347
88;89;1.1505140388334119
89;90;1.1555709883973406
90;91;1.1442819885305457
91;92;1.1412754445462614
92;93;1.1426464506097742
93;94;1.1323202178284928
94;95;1.1281720490069
95;96;1.1249763707856875
96;97;1.1340969884717786
97;98;1.1245825677304655
98;99;1.117425276137687
99;100;0.8687910067068564
100;101;0.8528431388171943
101;102;0.8397074829082232
102;103;0.8401290117888838
103;104;0.8375639653689152
104;105;0.8554704024179561
105;106;0.8333305192960275
106;107;0.826867499464267
107;108;0.8270732164382935
108;109;0.8216846214758383
109;110;0.819305046184643
110;111;0.8167820725892041
111;112;0.8098192086090913
112;113;0.8138460891472327
113;114;0.8060688461000854
114;115;0.806020830128644
115;116;0.8034899722079973
116;117;0.7964752465486526
117;118;0.7940861353197614
118;119;0.7995117604732513
119;120;0.6631767181931315
120;121;0.6595669090747833
121;122;0.6560897198883263
122;123;0.6507555246353149
123;124;0.6639852507694347
124;125;0.6765886319650186
125;126;0.6596223514627766
126;127;0.6530296274939099
127;128;0.6530757546424866
128;129;0.6508687557400884
129;130;0.6505230910874702
130;131;0.6495591824924624
131;132;0.6500155293458217
132;133;0.6474054069132418
133;134;0.6446412290270264
134;135;0.644556192530168
135;136;0.6432638764381409
136;137;0.6410274678790892
137;138;0.6521600384164501
138;139;0.6518213603947614
139;140;0.6388708647038486
140;141;0.6437972945135992
141;142;0.641395385603647
142;143;0.6356157918234129
143;144;0.6369085541448077
144;145;0.6355151191756532
145;146;0.6413306046176601
146;147;0.6408940690594751
147;148;0.6434540233096561
148;149;0.6420904212706798
149;150;0.6406700534595026
