;epoch;loss
0;1;2.045112837232158
1;2;1.9145665481128795
2;3;1.874846431235791
3;4;1.8553613981036154
4;5;1.8423278582499838
5;6;1.835901376397852
6;7;1.832811990736215
7;8;1.8292871626515652
8;9;1.8273285884483188
9;10;1.825195840548279
10;11;1.8252799400458786
11;12;1.8245657068310361
12;13;1.8228635286477373
13;14;1.8242933822400642
14;15;1.8225758638823946
15;16;1.822277506830008
16;17;1.821955651735452
17;18;1.8215010531658369
18;19;1.8207755887784636
19;20;1.8205572870325915
20;21;1.8207069569518008
21;22;1.821405629635707
22;23;1.820710670076802
23;24;1.820967567583244
24;25;1.8210762401315617
25;26;1.820299741418604
26;27;1.8202187515622579
27;28;1.819932103582032
28;29;1.820317474491031
29;30;1.8214174411301094
30;31;1.8198069136410473
31;32;1.8199568844521534
32;33;1.8194175631392235
33;34;1.8192114173409772
34;35;1.819691479737321
35;36;1.8198971408361206
36;37;1.8183895598120867
37;38;1.8191690672315166
38;39;1.818712274870983
39;40;1.818097853830579
40;41;1.818192408471609
41;42;1.8193107378036582
42;43;1.8174055447127941
43;44;1.8171996798319825
44;45;1.819198969001226
45;46;1.818494185406894
46;47;1.8173988615552796
47;48;1.8184932308826005
48;49;1.818179723625727
49;50;1.8175644630204335
50;51;1.818249724553018
51;52;1.818602708571735
52;53;1.8186876616588463
53;54;1.8192162182241838
54;55;1.8174874157829082
55;56;1.8172483862827593
56;57;1.8193012688461685
57;58;1.81857193663796
58;59;1.8188369533382422
59;60;1.8194806452528465
60;61;1.818382018815175
61;62;1.8191434835580156
62;63;1.817609424047079
63;64;1.8182163334147816
64;65;1.8179534609942514
65;66;1.8177981136529415
66;67;1.818289295874815
67;68;1.8182139437041394
68;69;1.8189051527390505
69;70;1.8179363435177454
70;71;1.8181353012720745
71;72;1.8176444594660333
72;73;1.8183956773098353
73;74;1.818308000683572
74;75;1.8192759911644267
75;76;1.8176475846193691
76;77;1.8178973512428542
77;78;1.81695769071154
78;79;1.8174245081270868
79;80;1.8177438430395143
80;81;1.8178741785294232
81;82;1.8172665318065786
82;83;1.817133586249462
83;84;1.8191104156235747
84;85;1.8181140040331345
85;86;1.8170636866819412
86;87;1.817839438052526
87;88;1.817979899744724
88;89;1.8166966266173092
89;90;1.8182563605368032
90;91;1.8180922775557546
91;92;1.8190211888515588
92;93;1.8189144534010726
93;94;1.8183535035706246
94;95;1.8188119499866124
95;96;1.8178178167598134
96;97;1.8181987641754422
97;98;1.8187681481162494
98;99;1.8183644531882384
99;100;1.8178262168710881
