;epoch;loss
0;1;10.114044347302666
1;2;5.827683242271686
2;3;5.3212318683492725
3;4;5.163642843838396
4;5;5.099267115099677
5;6;4.992704862397293
6;7;4.942616200940362
7;8;4.8881782610663045
8;9;4.827225260241278
9;10;4.779125884483601
10;11;4.755427377635034
11;12;4.698962015612373
12;13;4.6757871904044315
13;14;4.6175477705330685
14;15;4.603990510085533
15;16;4.581360278951711
16;17;4.567470958315094
17;18;4.55186303763554
18;19;4.515923130430024
19;20;4.504266712583345
20;21;4.484585055647225
21;22;4.4546747641727835
22;23;4.420702306813206
23;24;4.405034711114292
24;25;4.386611454404633
25;26;4.381272832936254
26;27;4.35848430238921
27;28;4.3667760125521955
28;29;4.353619960916453
29;30;4.346460884357321
30;31;4.331540932490908
31;32;4.3366845440042425
32;33;4.316782163422683
33;34;4.329679370748586
34;35;4.3204165833571855
35;36;4.310112359934839
36;37;4.298097438154549
37;38;4.308620121396821
38;39;4.313695068359375
39;40;4.303110901405071
40;41;4.296009161061254
41;42;4.2948098176101155
42;43;4.293505656801422
43;44;4.288327920847926
44;45;4.296065239741885
45;46;4.29033080791605
46;47;4.272963325237406
47;48;4.289066291019835
48;49;4.271419931609055
49;50;4.260761239939723
50;51;4.27641969878098
51;52;4.263252542429957
52;53;4.253156706711342
53;54;4.26893806194437
54;55;4.2530292984534945
55;56;4.268898999444369
56;57;4.26007729892073
57;58;4.248720679447568
58;59;4.2451942180765085
59;60;3.7012687709413723
60;61;3.614398781348919
61;62;3.609652096978549
62;63;3.5920355829699284
63;64;3.584334607617608
64;65;3.574372619102741
65;66;3.580815594114106
66;67;3.576881112723515
67;68;3.5728957314326846
68;69;3.5636690876401707
69;70;3.5608721108272157
70;71;3.5602297723704375
71;72;3.5600864778715984
72;73;3.5506128455852637
73;74;3.542751837105586
74;75;3.5470086630459483
75;76;3.556963506238214
76;77;3.5379531452573576
77;78;3.541575954042632
78;79;3.5406602307023674
79;80;2.8590226495677027
80;81;2.8106622774847625
81;82;2.804972347391063
82;83;2.805850055299956
83;84;2.798070636617726
84;85;2.7920371535728714
85;86;2.7890847620470773
86;87;2.792533007654651
87;88;2.791037274064689
88;89;2.7810649424585803
89;90;2.7867190551757814
90;91;2.7920473006675985
91;92;2.778894611227101
92;93;2.783541903002509
93;94;2.7806008490200695
94;95;2.777620614150475
95;96;2.773217493254563
96;97;2.772510465424636
97;98;2.778629021480166
98;99;2.7755700473127694
99;100;2.0436574615281202
100;101;2.007783163004908
101;102;1.9997725914264548
102;103;1.9957925714295486
103;104;1.9937021740551653
104;105;1.9968477166932204
105;106;1.9882111130089595
106;107;1.9875612875510906
107;108;1.989857034847654
108;109;1.9783020060637901
109;110;1.9782399637945767
110;111;1.9811719072276148
111;112;1.9793885239239397
112;113;1.9843762808832628
113;114;1.9809823052636508
114;115;1.9775383382007994
115;116;1.9761330061945421
116;117;1.981613667257901
117;118;1.9739954488030795
118;119;1.9710481018855655
119;120;1.5903269060726823
120;121;1.5733461955498005
121;122;1.5676975850401254
122;123;1.5649018139674746
123;124;1.5583877053754083
124;125;1.558597965898185
125;126;1.5578210205867373
126;127;1.5563190147794526
127;128;1.5577150731251157
128;129;1.5544445983294783
129;130;1.5481543762930507
130;131;1.554386987357304
131;132;1.5466122676586282
132;133;1.5506233568849235
133;134;1.550418630139581
134;135;1.5503705444007085
135;136;1.5450169735941393
136;137;1.5453149557113648
137;138;1.543920792382339
138;139;1.5478947992982535
139;140;1.537548540378439
140;141;1.5399776006567067
141;142;1.5401134145670923
142;143;1.541575183539555
143;144;1.537395191192627
144;145;1.5382328806252314
145;146;1.5376161805514632
146;147;1.5391413129609206
147;148;1.538263701570445
148;149;1.5342398947682874
149;150;1.5380517721176148
