;epoch;loss
0;151;0.38770051134043726
1;152;0.3713342156903497
2;153;0.36827045111820617
3;154;0.3667060302865916
4;155;0.3657486109898008
5;156;0.3646221668966885
6;157;0.36424270547669513
7;158;0.3636655493440299
8;159;0.3631824853502471
9;160;0.3624334488243892
10;161;0.3626961533776645
11;162;0.36204273602058146
12;163;0.3614438995821722
13;164;0.36159239982736524
14;165;0.36145927807380407
15;166;0.36131783189444705
16;167;0.36079534415541026
17;168;0.3614366459024363
18;169;0.3608713692632215
19;170;0.360128316221566
20;171;0.3603807150084397
21;172;0.36032875209019105
22;173;0.3603446761493025
23;174;0.3602196808519035
24;175;0.36000549415062216
25;176;0.35969098074682826
26;177;0.35965572011881863
27;178;0.35909606966479074
28;179;0.35985205568116285
29;180;0.35991554309581886
30;181;0.35956593168192896
31;182;0.3593241828063439
32;183;0.35953203563032476
33;184;0.359182024495355
34;185;0.3596240513900231
35;186;0.3592127698043297
36;187;0.3593719341014993
37;188;0.3590920844571343
38;189;0.35928634068061566
39;190;0.3591756338908754
40;191;0.3589272901929658
41;192;0.35894582649757123
42;193;0.35898107232718635
43;194;0.3584513317305466
44;195;0.3586234100933733
45;196;0.3586544091126015
46;197;0.3585286831033641
47;198;0.3582034995638091
48;199;0.3587417076373922
49;200;0.3585864187109059
50;201;0.35790035625983935
51;202;0.3585995855002568
52;203;0.35861504571191194
53;204;0.3583459489098911
54;205;0.3586768326266058
55;206;0.3582557623961876
56;207;0.3583417006196647
57;208;0.35839701438772265
58;209;0.3581885970872024
59;210;0.358048715427004
60;211;0.35805276591202306
61;212;0.35804372491507697
62;213;0.3578742504119873
63;214;0.3580821348058766
64;215;0.357632061859657
65;216;0.35792822607632346
66;217;0.35839277316784035
67;218;0.3579668456110461
68;219;0.3577169967519826
69;220;0.35756529643617824
70;221;0.35753605727491705
71;222;0.35782930357702847
72;223;0.3573233441648812
73;224;0.3578505540716237
74;225;0.35776800040541024
75;226;0.35790932112726676
76;227;0.35803267824238744
77;228;0.3574553466665334
78;229;0.35781424029120085
79;230;0.3581679409947889
80;231;0.3576348914771244
81;232;0.3576549156780901
82;233;0.35762361592259906
83;234;0.35749367220648404
84;235;0.35752767645079514
85;236;0.35779640477279134
86;237;0.35757049988056056
87;238;0.3576065278875417
88;239;0.357394909694277
89;240;0.3577357941660388
90;241;0.35731314790659935
91;242;0.3575611107924888
92;243;0.35690275307359365
93;244;0.3575711371980865
94;245;0.35751236241439294
95;246;0.35752172930487275
96;247;0.3575334364792396
97;248;0.3572122203892675
98;249;0.3572005605697632
99;250;0.35761314342761863
100;251;0.5621775360765129
101;252;0.5591039499743231
102;253;0.559314823479488
103;254;0.5588462408657732
104;255;0.5577239815942173
105;256;0.5582773645992937
106;257;0.5588470228787126
107;258;0.5583959638661352
108;259;0.5576630881737019
109;260;0.5583779288982523
110;261;0.5572845422810522
111;262;0.5566092283972378
112;263;0.5572245068385683
113;264;0.5572110264876793
114;265;0.5580536776575549
115;266;0.5565305821648958
116;267;0.5583185156460465
117;268;0.5583133697509766
118;269;0.5570981142438691
119;270;0.5567954550118283
120;271;0.5564778373981344
121;272;0.5576398806736387
122;273;0.5555173791688064
123;274;0.5578865103886045
124;275;0.5577522442258638
125;276;0.5567923430738778
126;277;0.5575459414515002
127;278;0.5561888638858138
128;279;0.556927678996119
129;280;0.5570862750349372
130;281;0.5568268364873425
131;282;0.5563085115366969
132;283;0.5567036562952502
133;284;0.5552012841454868
134;285;0.5552002883779592
135;286;0.5566199743336644
136;287;0.5566161096507105
137;288;0.5563531405350258
138;289;0.5539282950039568
139;290;0.5564800417012181
140;291;0.5554880727570632
141;292;0.5561528718882595
142;293;0.5550272257574673
143;294;0.5575876183345401
144;295;0.5568101945416681
145;296;0.5570210802144018
146;297;0.5552378273010253
147;298;0.5570881692294417
148;299;0.5558873439657277
149;300;0.5555367325092185
