;epoch;loss
0;1;9.940745038512752
1;2;5.78655863011137
2;3;5.3552606542059715
3;4;5.176617350476853
4;5;5.100127584038051
5;6;5.030971757063629
6;7;4.961219479175323
7;8;4.902387491861979
8;9;4.903816288075548
9;10;4.8201523638786155
10;11;4.776239119184779
11;12;4.737506438992548
12;13;4.711037263802603
13;14;4.680577157744279
14;15;4.645040190135334
15;16;4.617115864855179
16;17;4.607885460819758
17;18;4.5804413978089675
18;19;4.572082665626039
19;20;4.54585432499013
20;21;4.521756354798662
21;22;4.49389282659436
22;23;4.4995731705469435
23;24;4.470402743292193
24;25;4.447094964642897
25;26;4.419317986779179
26;27;4.403702788657331
27;28;4.384528026174992
28;29;4.373932003805824
29;30;4.351534955721374
30;31;4.3618211813852295
31;32;4.372940098647531
32;33;4.350554767906243
33;34;4.350606066115359
34;35;4.336006594718771
35;36;4.32532878902787
36;37;4.348661717624529
37;38;4.343932439925823
38;39;4.322968051450473
39;40;4.318292038829615
40;41;4.312341238251814
41;42;4.323372685317452
42;43;4.307150582387939
43;44;4.305975891005062
44;45;4.3026790564787305
45;46;4.3034447095072865
46;47;4.303484750301279
47;48;4.3040626471769725
48;49;4.294143468437466
49;50;4.2964323652551535
50;51;4.297809354633304
51;52;4.287806731420206
52;53;4.281612104050656
53;54;4.281841440403715
54;55;4.272379887357671
55;56;4.270152831923032
56;57;4.275826525857264
57;58;4.27361771874394
58;59;4.285124782805747
59;60;3.6932352390695127
60;61;3.62200244605964
61;62;3.6071240404818923
62;63;3.6087899796506187
63;64;3.6112958908081056
64;65;3.5919364577489543
65;66;3.5942900732053933
66;67;3.590413328941832
67;68;3.581699445738015
68;69;3.574636727191032
69;70;3.570810731928399
70;71;3.5764018363141
71;72;3.5657308023872107
72;73;3.566715378456927
73;74;3.5653069015935808
74;75;3.565189859376732
75;76;3.548942444172311
76;77;3.554568857504121
77;78;3.554410417705563
78;79;3.5374490629696678
79;80;2.854235365035686
80;81;2.810139500502999
81;82;2.798814448904484
82;83;2.7993538985015656
83;84;2.789907732753889
84;85;2.7871707632186564
85;86;2.7880712928501423
86;87;2.7841964126478693
87;88;2.7812769193175835
88;89;2.7774460379959
89;90;2.78251189915001
90;91;2.7718958563838445
91;92;2.776147596210453
92;93;2.7756189441004544
93;94;2.769539451599121
94;95;2.7765380142428353
95;96;2.7666239407045623
96;97;2.7705669700676667
97;98;2.764424314566538
98;99;2.7659078016348766
99;100;2.0410167181745487
100;101;2.0010142081172755
101;102;1.9956896541811895
102;103;1.9898256587643994
103;104;1.9861267678281094
104;105;1.9866849547582315
105;106;1.9874558989883315
106;107;1.9781795926127874
107;108;1.9809879149105531
108;109;1.984712043552534
109;110;1.9799566285830017
110;111;1.9814913543403572
111;112;1.9739093695971983
112;113;1.9793759322335533
113;114;1.977049099638107
114;115;1.975457583758848
115;116;1.9701253573099773
116;117;1.9762280545336135
117;118;1.9740619667878387
118;119;1.9715570016955652
119;120;1.5879305837847661
120;121;1.5669430198398888
121;122;1.5659618893413678
122;123;1.5556896764335904
123;124;1.5504557748212882
124;125;1.5515132026469454
125;126;1.5503834207007225
126;127;1.5514217505218288
127;128;1.5452559121111606
128;129;1.5434355507505702
129;130;1.5496782402620248
130;131;1.5442625174285671
131;132;1.5436445981898206
132;133;1.54802117449172
133;134;1.5468825583762311
134;135;1.5404501772941428
135;136;1.5428818515006533
136;137;1.5410997250401381
137;138;1.5397478342056274
138;139;1.539155530591383
139;140;1.5422911043708205
140;141;1.5376822711728144
141;142;1.5353211705566299
142;143;1.5342866055508877
143;144;1.5403587902691347
144;145;1.535147579003733
145;146;1.5366926336964817
146;147;1.5316559431400705
147;148;1.5335973433568968
148;149;1.5331047375996907
149;150;1.5300656675446964
