;epoch;loss
0;151;1.9226743435037548
1;152;1.7680220994456062
2;153;1.755745687155888
3;154;1.7414598834925685
4;155;1.7507771709869648
5;156;1.7324866956677931
6;157;1.742488612799809
7;158;1.7257897245472875
8;159;1.733128717438928
9;160;1.7501337922852616
10;161;1.7321861682267023
11;162;1.7434858881194015
12;163;1.7349564437208504
13;164;1.7172137946918093
14;165;1.7329179459604724
15;166;1.723275797120456
16;167;1.7111881408198126
17;168;1.7238052359942733
18;169;1.7332901379157757
19;170;1.7331428264749462
20;171;1.7234818984722269
21;172;1.7214030175373471
22;173;1.7356382542643054
23;174;1.7187195495284837
24;175;1.7326903704939218
25;176;1.725674066461366
26;177;1.7171152123089495
27;178;1.7222623664757302
28;179;1.7197308840422796
29;180;1.712008352526303
30;181;1.706209618366998
31;182;1.713807120816461
32;183;1.7075274619562872
33;184;1.7083090284775044
34;185;1.7202945359821977
35;186;1.7272898049190126
36;187;1.7402908925352425
37;188;1.7281654103048916
38;189;1.7197292738947374
39;190;1.726844808150982
40;191;1.7234901337788022
41;192;1.7320497767678622
42;193;1.7231897629540542
43;194;1.7386588824206386
44;195;1.7157154223014568
45;196;1.7119045471322947
46;197;1.711447801672179
47;198;1.7130944605531364
48;199;1.7164125812464748
49;200;1.7201711564228452
50;201;1.731339406967163
51;202;1.7252025883773277
52;203;1.7182881388170965
53;204;1.7205108930324686
54;205;1.7137880440416007
55;206;1.7262639489667169
56;207;1.7169894045796887
57;208;1.7290424026291946
58;209;1.7094823674908999
59;210;1.7107447977723746
60;211;1.7174715757369996
61;212;1.7134831239437234
62;213;1.7412595206293566
63;214;1.7218010779084831
64;215;1.7125655544215235
65;216;1.7190203317280472
66;217;1.715998331431685
67;218;1.7165219923545574
68;219;1.711920571738276
69;220;1.7204283697851772
70;221;1.7216362443463555
71;222;1.716571416526005
72;223;1.72361188345942
73;224;1.719991857018964
74;225;1.7143317913186962
75;226;0.0004917584858425282
76;227;0.0004969062472308248
77;228;0.0004925267403576009
78;229;0.000492247696142997
79;230;0.0004904888575326587
80;231;0.0004869013609252228
81;232;0.000491267008152951
82;233;0.0004857452036331183
83;234;0.0004825441123604582
84;235;0.0004828703314756397
85;236;0.00047730636787460316
86;237;0.000477283217809725
87;238;0.0004764443887638506
88;239;0.0004737649291577139
89;240;0.00047426682672110096
90;241;0.0004720598068851014
91;242;0.0004693324432772552
92;243;0.0004638641402160484
93;244;0.00046488815027385434
94;245;0.00046259242677980844
95;246;0.0004646528628654778
96;247;0.0004604585213859662
97;248;0.0004598923711957217
98;249;0.00045950957995454043
99;250;0.00045509806850218567
100;251;0.00045420060090817
101;252;0.000453418248296908
102;253;0.000449962090853409
103;254;0.0004488673524786558
104;255;0.0004483692710295898
105;256;0.00044847271708241694
106;257;0.0004437350366186302
107;258;0.0004460309832838589
108;259;0.0004442104981441436
109;260;0.0004460329757923068
110;261;0.0004395719403340802
111;262;0.0004398962916105841
112;263;0.0004396596134656334
113;264;0.0004401290825375452
114;265;0.0004396901744947737
115;266;0.00043945185727728854
116;267;0.0004372891273494039
117;268;0.0004346920854757251
118;269;0.0004357495959366447
119;270;0.0004327156615106325
120;271;0.0004320330507370868
121;272;0.00043290435298394157
122;273;0.0004277434439904153
123;274;0.0004324333467279914
124;275;0.00042891716363775576
